movie_id,movie_name,release_year,original_release_date,movie_length,rating,movie_producer,movie_director,movie_actor,imdb_rating,imdb_votes,tomatometer_rating,tomatometer_count,audience_rating,audience_count,us_gross_income,worldwide_gross_income,production_budget,oscar_year,award,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,movie_producer_main,movie_director_main,movie_actor_1,movie_actor_2,award_Nominee,award_Winner,imdb_rating_scaled,tomatometer_rating_scaled,audience_rating_scaled,avg_rating
206,The Bridge on the River Kwai,1957,10/2/57,161,PG,Sam Spiegel,David Lean,"William Holden, Alec Guinness, Sessue Hayakawa, Jack Hawkins, James Donald, Geoffrey Horne, Peter Williams, Andre Morrell, John Boxer, Percy Herbert, Harold Goodwin, Ann Sears, Henry Okawa, K. Katsumoto, M.R.B. Chakrabandhu, Vilaiwan Seeboonreaung, Ngamta Suphaphongs, Javanart Punynchoti, Kannikar Wowklee, André Morell",8.1,210558,95,59,93,54711,33300000.0,33300000.0,3000000.0,1957,Winner,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Sam Spiegel,David Lean,William Holden, Alec Guinness,0,1,8.1,9.5,9.3,9.033333333333333
198,Mister Roberts,1955,7/30/55,123,NR,Leland Hayward,"John Ford, Mervyn LeRoy","Henry Fonda, James Cagney, Jack Lemmon, William Powell, Ward Bond, Betsy Palmer, Philip Carey, Nick Adams, Harry Carey Jr., Ken Curtis, Frank Aletter, Fritz Ford, Buck Kartalian, William Henry, William Hudson, Harold Kruger, Harry Tenbrook, Perry Lopez, Robert Roark, Patrick Wayne, Tige Andrews, Danny Borzage, Jim Moloney, Denny Niles, Francis Conner, Shug Fisher, Dan Borzage, Jimmy Murphy, Martin Milner, Gregory Walcott, James Flavin, Jack Pennick, Duke Kahanamoku, George Brangier, Clarence E. Frank, Stubby Kruger, Carolyn Tong, Kathleen O'Malley, Maura Murphy, Jeanne Murray, Lonnie Pierce, Mimi Doyle",7.7,16057,92,25,84,6728,,,,1955,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Leland Hayward,John Ford,Henry Fonda, James Cagney,1,0,7.7,9.2,8.4,8.7
199,Picnic,1955,11/1/55,115,PG,Fred Kohlmar,Joshua Logan,"William Holden, Kim Novak, Rosalind Russell, Betty Field, Susan Strasberg, Arthur O'Connell, Cliff Robertson, Reta Shaw, Verna Felton, Nick Adams, Raymond Bailey, Elizabeth Wilson, Phyllis Newman, Don C. Harvey, Steve Benton, Henry P. Watson, Floyd Steinbeck, Paul R. Cochran, Harold A. Beyer, Adlai Zeph Fisher, Harry Sherman Schall, Abraham Weinlood, Wayne R. Sullivan, Warren Frederick Adams, Carle E. Baker, Henry Pegueo, Flomanita Jackson, George E. Bemis",7.1,8425,50,8,54,2519,,,,1955,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Fred Kohlmar,Joshua Logan,William Holden, Kim Novak,1,0,7.1,5.0,5.4,5.7
200,The Rose Tattoo,1955,12/12/55,117,NR,Hal B. Wallis,Daniel Mann,"Anna Magnani, Burt Lancaster, Marisa Pavan, Ben Cooper, Virginia Grey, Jo Van Fleet, Sandro Giglio, Mimi Aguglia, Florence Sundstrom, Dorrit Kelton, Rossana San Marco, Augusta Merighi, Rosa Rey, Georgia Simmons, Zolya Talma, George Humbert, Margherita Pasquero, May Lee, Lewis Charles, Jean Hart, Virgil Osborne, Larry Chance, Jeanne Hart, Roger Gunderson, Roland Vildo, Fred Barney Taylor, Albert Atkins",7.0,3763,67,6,74,1108,,,,1955,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Hal B. Wallis,Daniel Mann,Anna Magnani, Burt Lancaster,1,0,7.0,6.7,7.4,6.8
201,Around the World in 80 Days,1956,10/17/56,175,G,Michael Todd,Michael Anderson,"David Niven, Cantinflas, Shirley MacLaine, Robert Newton, Charles Boyer, Joe E. Brown, John Carradine, Charles Coburn, Ronald Colman, Martine Carol, Melville Cooper, Noel Coward, Finlay Currie, Reginald Denny, Andy Devine, Marlene Dietrich, Luis Miguel Dominguin, Fernandel, Hermione Gingold, Jose Greco, John Gielgud, Cedric Hardwicke, Trevor Howard, Glynis Johns, Buster Keaton, Evelyn Keyes, Beatrice Lillie, Peter Lorre, Edmund Lowe, Victor McLaglen, Tim Mccoy, Mike Mazurki, John Mills, Alan Mowbray, Robert Morley, Jack Oakie, George Raft, Gilbert Roland, Cesar Romero, Frank Sinatra, Red Skelton, Ronald Squire, A.E. Matthews, Basil Sydney, Ava Gardner, Harcourt Williams, Edward R. Murrow, Richard Wattis, Ronald Adam, Richard Aherne, Philip Ahn, Frank Baker, John Benson, Theona Bryant, Robert Cabal, Patrick Cargill, Fred Cavens, Campbell Cotts, Ashley Cowan, Roy Darmour, Anna de Linsky, Amapola Del Vando, Leslie Denison, Carli Elinor, Walter Fitzgerald, Frances Fong, Raoul Freeman, Tommy Fujiwara, Cameron Hall, Chuck Hamilton, Chester Hayes, Roddy Hughes, Paul King, Walter Kingsford, Frederick Leister, Weaver Levy, Richard Loo, Manuel López, Keye Luke, Casey MacGregor, Maria Monay, Jack Mulhall, Robert Okazaki, Manuel Paris, Satini Puailoa, George Russell, Bill Shine, Bhogwan Singh, Philip Van Zandt, Dick Wessel, Robert Whitney, Kathryn Wilson, Arthur E. Gould-Porter, Max Reid, Laura Lamb",6.8,26019,69,42,57,33440,42000000.0,42000000.0,6000000.0,1956,Winner,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Michael Todd,Michael Anderson,David Niven, Cantinflas,0,1,6.8,6.9,5.7,6.866666666666667
202,Friendly Persuasion,1956,1/1/56,137,NR,William Wyler,William Wyler,"Gary Cooper, Dorothy McGuire, Anthony Perkins, Marjorie Main, Richard Eyer, Phyllis Love, Robert Middleton, Peter Mark Richman, Walter Catlett, Richard Hale, Joel Fluellen, Theodore Newton, John Smith, Mary Carr, Edna Skinner, Marjorie Durant Dye, Frances Farwell, Charles Halton, Russell Simpson, Everett Glass, Richard Garland, James Dobson, John Compton, James Seay, Earl Hodgins, Diane Jergens, Ralph Sanford, Jean Inness, Nelson Leigh, Helen Kleeb, William Schallert, John Craven, Frank Jenks, Jack McClure, Chuck Courtney, Tom Irish, Jean Innes, Mary Jackson, Joe Turkel, James Anderson, Harry Hines, Henry Rowland, Ivan Rasputin, Donald Kerr, Steve Warren, Earle Hodgins, John Pickard, Norman Leavitt, Frank S. Hagney, Dan Kennedy",7.4,6784,88,8,81,1251,,,,1956,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,William Wyler,William Wyler,Gary Cooper, Dorothy McGuire,1,0,7.4,8.8,8.1,8.333333333333334
203,Giant,1956,11/24/56,201,G,George Stevens and Henry Ginsberg,George Stevens,"Elizabeth Taylor, Rock Hudson, James Dean, Mercedes McCambridge, Carroll Baker, Jane Withers, Chill Wills, Sal Mineo, Dennis Hopper, Judith Evelyn, Paul Fix, Rod Taylor, Earl Holliman, Elsa Cardenas, Fran Bennett, Robert Nichols, Alexander Scourby, Charles Watts, Carolyn Craig, Monte Hale, Mary Ann Edwards, Sheb Wooley, Victor Millan, Mickey Simpson, Pilar del Rey, Maurice Jara, Noreen Nash, Napoleon Whiting, Tina Menard, Ray Whitley, Felipe Turich, Francisco Villa-Lobos, Ana Maria Majalca, Guy Teague, Natividad Vacio, Max ""Alibi"" Terhune, Ray Bennett, Barbara Barrie, George Dunn, Slim Talbot, Richard Bishop, Tex Driscoll, Juney Ellis, Charles Meredith, Rush Williams, Bill Hale, Tom Monroe, Mark Hamilton, John Wiley, Ina Poindexter, Carl S.G. Moore, Ella Ethridge, Paul Kruger, Eddie Baker, Ethel Greenwood, Fernando Alvarado, Tony Morella, Julian Rivero, Maxine Gates, Steven Kay, Christine Werner, John Garcia, David Jiminez, Wanda Lee Thompson, Ramon Ramirez, Dimitri Tiomkin",7.6,36951,95,44,87,24255,,,,1956,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,George Stevens and Henry Ginsberg,George Stevens,Elizabeth Taylor, Rock Hudson,1,0,7.6,9.5,8.7,8.866666666666667
204,The King and I,1956,6/29/56,133,G,Charles Brackett,Walter Lang,"Yul Brynner, Deborah Kerr, Rita Moreno, Terry Saunders, Martin Benson, Rex Thompson, Carlos Rivas, Patrick Adiarte, Alan Mowbray, Geoffrey Toone, Yuriko, Marion Jim, Robert Banas, Dusty Worrall, Gemze de Lappe, Dennis Bonilla, Michiko Iseri, Charles Irwin, Leonard Strong, Irene James, Fuji, Jadin Wong, Weaver Levy, Jean Wong, William Yip, Eddie Luke, Josephine Smith, Jocelyn New, Thomas Bonilla, Marni Nixon",7.4,24685,96,26,83,61003,,,,1956,Nominee,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Charles Brackett,Walter Lang,Yul Brynner, Deborah Kerr,1,0,7.4,9.6,8.3,8.866666666666667
205,The Ten Commandments,1956,10/5/56,220,G,Cecil B. DeMille,Cecil B. DeMille,"Charlton Heston, Yul Brynner, Anne Baxter, Edward G. Robinson, Yvonne De Carlo, Debra Paget, John Derek, Cedric Hardwicke, Nina Foch, Martha Scott, Judith Anderson, Vincent Price, Olive Deering, John Carradine, Eduard Franz, Donald Curtis, Douglass Dumbrille, Lawrence Dobkin, Frank de Kova, H.B. Warner, Henry Wilcoxon, Julia Faye, Lisa Mitchell, Noelle Williams, Joanna Merlin, Pat Richard, Joyce Vanderveen, Diane Hall, Abbas El Boughdadly, Fraser C. Heston, Eugene Mazzola, John Miljan, Ramsay Hill, Tommy Duran, Francis McDonald, Ian Keith, Joan Woodbury, Ramsey Hill, Woody Strode, Dorothy Adams, Eric Alden, Henry Brandon, Mike Connors, Henry Corden, Edna Mae Cooper, Abbas El Bougbdadly, Kem Dibbs, Fred Kohler Jr., Gail Kobe, John Merton, Mena Mohamed, Addison Richards, Onslow Stevens, Clint Walker, Frank Wilcox, Luis Alberni, Michael Ansara, Fred Coby, Tony Dante, Frankie Darro, Edward Earle, Olive Carey, Franklyn Farnum, John Hart, Ed Hinton, Walter Woolf King, Frank Lackteen, Emmett Lynn, Stanley Price, Bob Carson, Herb Alpert, E.J. Andre, Esther Brown, Robert Clarke, Mary Benoit, Paul De Rolf, Zeev Bufman, Kathy Garver, Maude Fealy, George Melford, Mimi Gibson, Nancy Hale, Jeane Wood, Lillian Albertson, Richard Kean, Joel Ashley, George Baxter, Robert Bice, Kenneth MacDonald, Peter Coe, Peter Mamakos, Steve Darrell, Irene Martin, Matty Fain, Paula Morgan, John Parrish, Anthony George, Rodd Redwing, Gavin Gordon, Kay Hammond, Peter Hanson, Adeline de Walt Reynolds, Irene Tedrow, Barry Macollum, Baynes Barron, Ken Dibbs, Carl ""Alfalfa"" Switzer, Keith Richards (II), James Coburn, Moe DiSesso, Franklin Farnum, Eugenia Strauss, Lisa Lee Mitchell, Robert Vaughn, Michael Connors, Steven Darrell, Robert Carson, Cecil B. DeMille, Keith Richards (I)",7.9,66969,89,37,87,60242,80000000.0,80000000.0,13500000.0,1956,Nominee,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Cecil B. DeMille,Cecil B. DeMille,Charlton Heston, Yul Brynner,1,0,7.9,8.9,8.7,8.566666666666668
207,12 Angry Men,1957,,96,None,Henry Fonda and Reginald Rose, , ,9.0,725938,0,0,0,0,0.0,0.0,340000.0,1957,Nominee,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Henry Fonda and Reginald Rose, , ,,1,0,9.0,0.0,0.0,9.0
208,Peyton Place,1957,12/13/57,157,NR,Jerry Wald,Mark Robson,"Lana Turner, Hope Lange, Lee Philips, Diane Varsi, Lloyd Nolan, Arthur Kennedy, Russ Tamblyn, Terry Moore, Barry Coe, David Nelson, Betty Field, Mildred Dunnock, Leon Ames, Lorne Greene, Robert H. Harris, Tami Connor, Staats Cotsworth, Peg Hillias, Erin O'Brien-Moore, Scotty Morrow, William Lundmark, Alan Reed Jr., Kip King, Steffi Sidney, Tom Greenway, Ray Montgomery, Jim Brandt, Edith Claire, John Doucette, Alfred Tonkel, Alan Reed Sr., Edwin Jerome, Robert Adler, Harry Carter, Michael Lally",7.2,5707,65,17,72,3106,,,,1957,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Jerry Wald,Mark Robson,Lana Turner, Hope Lange,1,0,7.2,6.5,7.2,6.733333333333333
209,Sayonara,1957,,147,None,William Goetz, , ,7.1,6473,0,0,0,0,,,,1957,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,William Goetz, , ,,1,0,7.1,0.0,0.0,7.1
210,Witness for the Prosecution,1957,12/1/57,116,NR,Arthur Hornblow Jr.,Billy Wilder,"Tyrone Power, Marlene Dietrich, Charles Laughton, Elsa Lanchester, John Williams (II), Henry Daniell, Ian Wolfe, Una O'Connor, Torin Thatcher, Norma Varden, Francis Compton, Philip Tonge, Ruta Lee, Molly Roden, Ottola Nesmith, Marjorie Eaton, J. Pat O'Malley",8.4,115545,100,31,95,8968,,,,1957,Nominee,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Arthur Hornblow Jr.,Billy Wilder,Tyrone Power, Marlene Dietrich,1,0,8.4,10.0,9.5,9.466666666666667
211,Gigi,1958,5/1/58,115,G,Arthur Freed,Vincente Minnelli,"Leslie Caron, Louis Jourdan, Maurice Chevalier, Hermione Gingold, Eva Gabor, Isabel Jeans, Jacques Bergerac, John Abbott, Monique van Vooren, Lydia Stevens, Edwin Jerome, Dorothy Neumann, Marilyn Sims, Richard Bean, Pat Sheahan, Leroy Winebrenner, Marya Ploss, Jack Trevan",6.7,21807,81,37,74,20979,,,,1958,Winner,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,Arthur Freed,Vincente Minnelli,Leslie Caron, Louis Jourdan,0,1,6.7,8.1,7.4,7.633333333333333
212,Auntie Mame,1958,12/27/58,143,NR,Jack L. Warner,Morton DaCosta,"Rosalind Russell, Forrest Tucker, Fred Clark, Coral Browne, Patric Knowles, Peggy Cass, Roger Smith, Jan Handzlik, Pippa Scott, Joanna Barnes, Willard Waterman, Yuki Shimoda, Connie Gilchrist, Robin Hughes, Lee Patrick, Carol Veazie, Brook Byron, Henry Brandon, Olive Blakeney, Booth Colman, Morton DaCosta, Paul Davis, Margaret Dumont, Gregory Gaye, Rand Harper, Charles Heard, Terry Kelman, Owen McGiveney, Doye O'Dell, Barbara Pepper, Dub Taylor, Ruth Warren, Richard Reeves, Cris Alexander",7.9,10825,93,15,93,8232,,,,1958,Nominee,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Jack L. Warner,Morton DaCosta,Rosalind Russell, Forrest Tucker,1,0,7.9,9.3,9.3,8.833333333333334
213,Cat on a Hot Tin Roof,1958,9/20/58,108,PG,Lawrence Weingarten,Richard Brooks,"Paul Newman, Elizabeth Taylor, Burl Ives, Jack Carson, Judith Anderson, Madeleine Sherwood, Larry Gates, Vaughan Taylor, Patty Ann Gerrity, Rusty Stevens, Hugh Corcoran, Deborah Miller, Brian Corcoran, Vince Townsend Jr., Zelda Cleaver, Tony Merrill, Jeane Wood, Mildred Dunnock, Bobby Johnson",8.0,47222,97,37,92,31748,17570324.0,17570324.0,3000000.0,1958,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Lawrence Weingarten,Richard Brooks,Paul Newman, Elizabeth Taylor,1,0,8.0,9.7,9.2,9.133333333333333
214,The Defiant Ones,1958,9/24/58,96,PG,Stanley Kramer,Stanley Kramer,"Tony Curtis, Sidney Poitier, Theodore Bikel, Cara Williams, Creighton Chaney, Charles McGraw, Lon Chaney Jr, King Donovan, Claude Akins, Lawrence Dobkin, Whit Bissell, Kevin Coughlin, Lon Chaney, Carl ""Alfalfa"" Switzer",7.6,14358,83,24,87,5151,,,,1958,Nominee,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Stanley Kramer,Stanley Kramer,Tony Curtis, Sidney Poitier,1,0,7.6,8.3,8.7,8.066666666666668
215,Separate Tables,1958,12/18/58,100,G,Harold Hecht,Delbert Mann,"David Niven, Wendy Hiller, Rita Hayworth, Burt Lancaster, Deborah Kerr, Gladys Cooper, Cathleen Nesbitt, Felix Aylmer, Rod Taylor, Audrey Dalton, May Hallatt, Priscilla Morgan, Hilda Plowright",7.4,7248,69,16,76,1355,,,,1958,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Harold Hecht,Delbert Mann,David Niven, Wendy Hiller,1,0,7.4,6.9,7.6,7.066666666666667
216,Ben-Hur,1959,11/18/59,212,G,Sam Zimbalist,William Wyler,"Charlton Heston, Jack Hawkins, Stephen Boyd, Haya Harareet, Martha Scott, Sam Jaffe, Cathy O'Donnell, Finlay Currie, Frank Thring, George Relph, Marina Berti, Hugh Griffith, Terence Longdon, André Morell, Adi Berber, Claude Heater, José Greci, Richard Hale, Dino Fazio, Stella Vitelleschi, Laurence Payne, John Horsley, Richard Coleman, Duncan Lamont, Ralph Truman, Reginald Lal Singh, David Davies, Dervis Ward, Mino Doro, Robert Brown, John Glenn, Maxwell Shaw, Emilio Carrer, Tutte Lemkow, Howard Lang, John Le Mesurier, Stevenson Lang, Aldo Mozele, Thomas James O'Leary, Noel Sheldon, Hector Ross, Al Silvani, Bill Kuehl, Aldo Silvani, Diego Pozzetto, Michael Cosmo, Aldo Pial, Remington Olmstead, Victor De La Fosse, Enzo Fiermonte, Hugh Billingsley, Tiberio Mitri, Pietro Tordi, Jerry Brown, Otello Capanna, Luigi Marra, Cliff Lyons, Edward J. Auregul, Joe Yrigoyen, Alfredo Danesi, Raimondo Van Riel, Michael Dugan, Joe Canutt, Karl Tunberg, Ferdinand ""Ferdy"" Mayne, John Zaccaro",8.1,227894,86,50,89,106187,9000000.0,9000000.0,3900000.0,1959,Winner,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Sam Zimbalist,William Wyler,Charlton Heston, Jack Hawkins,0,1,8.1,8.6,8.9,8.433333333333332
217,Anatomy of a Murder,1959,7/1/59,161,G,Otto Preminger,Otto Preminger,"James Stewart, Lee Remick, Ben Gazzara, Arthur O'Connell, Eve Arden, Kathryn Grant, Joseph Welch, Joseph N. Welch, Douglas Brooks West, George C. Scott, Murray Hamilton, Orson Bean, Alexander Campbell, Joseph Kearns, Russ Brown, Howard McNear, Ned Wever, Jimmy Conlin, Ken Lynch, Don Ross, Lloyd Le Vasseur, Royal Beal, John Qualen, James Waters, Duke Ellington, Irving Kupcinet",8.0,62835,100,47,90,12375,,,,1959,Nominee,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Otto Preminger,Otto Preminger,James Stewart, Lee Remick,1,0,8.0,10.0,9.0,9.333333333333334
218,The Diary of Anne Frank,1959,3/18/59,180,PG,George Stevens,George Stevens,"Millie Perkins, Joseph Schildkraut, Shelley Winters, Richard Beymer, Gusti Huber, Lou Jacobi, Diane Baker, Douglas Spencer, Dody Heath, Ed Wynn, Charles Wagenheim, Frank Tweddell, Del Erickson, Robert Boon, Gretchen Goertz, William Kirschner",7.4,12413,79,19,77,27953,,,,1959,Nominee,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,George Stevens,George Stevens,Millie Perkins, Joseph Schildkraut,1,0,7.4,7.9,7.7,7.733333333333334
219,The Nun's Story,1959,7/18/59,149,NR,Henry Blanke,Fred Zinnemann,"Audrey Hepburn, Peter Finch, Edith Evans, Peggy Ashcroft, Dean Jagger, Mildred Dunnock, Beatrice Straight, Patricia Collinge, Rosalie Crutchley, Ruth White, Eva Kotthaus, Niall MacGinnis, Patricia Bosworth, Barbara O'Neil, Lionel Jeffries, Margaret Phillips, Colleen Dewhurst, Stephen Murray, Orlando Martins, Errol John, Jeannette Sterke, Richard O'Sullivan, Diana Lambert, Marina Wolkonsky, Penelope Horner, Ave Ninchi, Charles Lamb, Ludovice Bonhomme, Dara Gavin, Elfrida Simbari, Dorothy Alison, Molly Urquhart, Frank Singuineau, Juan Aymerich, Giovanna Galletti, Franz Waxman",7.6,9968,94,16,82,5552,12800000.0,12800000.0,3500000.0,1959,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Henry Blanke,Fred Zinnemann,Audrey Hepburn, Peter Finch,1,0,7.6,9.4,8.2,8.799999999999999
220,Room at the Top,1959,,115,None,John Woolf and James Woolf, , ,7.5,5746,0,0,0,0,,,,1959,Nominee,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,John Woolf and James Woolf, , ,,1,0,7.5,0.0,0.0,7.5
221,The Apartment,1960,6/15/60,125,NR,Billy Wilder,Billy Wilder,"Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston, Jack Kruschen, Joan Shawlee, David Lewis, Edie Adams, Hope Holiday, Johnny Seven, Naomi Stevens, Francis Lax, Joyce Jameson, Willard Waterman, David White, Benny Burt, Hal Smith, Dorothy Abbott",8.3,171390,93,71,94,38188,18600000.0,24600000.0,3000000.0,1960,Winner,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Billy Wilder,Billy Wilder,Jack Lemmon, Shirley MacLaine,0,1,8.3,9.3,9.4,8.966666666666667
222,The Alamo,1960,10/24/60,162,NR,John Wayne,John Wayne,"John Wayne, Richard Widmark, Laurence Harvey, Richard Boone, Frankie Avalon, Patrick Wayne, Linda Cristal, Joan O'Brien, Chill Wills, Joseph Calleia, Ken Curtis, Carlos Arruza, Jester Hairston, Veda Ann Borg, John Dierkes, Denver Pyle, Aissa Wayne, Hank Worden, William Henry, Bill Daniel, Wesley Lau, Chuck Roberson, Guinn 'Big Boy' Williams, Olive Carey, Ruben Padilla, Jack Pennick, Carol Baxter, Fred Graham, Cy Malis, Boyd 'Red' Morgan, Gil Perkins, Chuck Hayward, Buff Brady, Bill Shannon, Ted White, Jim Burk, Mickey Finn, Dean Smith, George Ross, Big John Hamilton, Robert H. Harris, Jim Wright, Leroy Johnson, Jim Walker, Jack Miller, Danny Borzage, Tap Canutt, Jack Williams, Alfred Taylor, Ed Carter, Miguel Garza, Jerry Phillips, Charles Sanders, Charles Akins, Joe Jackson, Ronald Lee, Joe Graham, Rudy Robbins, Jim Brewer",6.8,15189,52,21,63,7337,7900000.0,7900000.0,12000000.0,1960,Nominee,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,John Wayne,John Wayne,John Wayne, Richard Widmark,1,0,6.8,5.2,6.3,5.733333333333333
